section	offset	size	unit	scope	name	demangled
.text	0x0000B620	0x4C0	t_esp/db_light.cpp	local	edit_tune__Fv	edit_tune
.text	0x0000BAE0	0x28C	t_esp/db_light.cpp	local	edit_scale__Fv	edit_scale
.text	0x0000BD6C	0x198	t_esp/db_light.cpp	local	edit_param__Fv	edit_param
.text	0x0000BF04	0x5C8	t_esp/db_light.cpp	local	edit_wind__Fv	edit_wind
.text	0x0000C4CC	0x18C	t_esp/db_light.cpp	local	path__Fv	path
.text	0x0000C658	0xF20	t_esp/db_light.cpp	local	load__Fv	load
.text	0x0000D578	0xE44	t_esp/db_light.cpp	local	save__Fv	save
.text	0x0000E3BC	0x898	t_esp/db_light.cpp	local	option__Fv	option
.text	0x0000EC54	0x1C8	t_esp/db_light.cpp	local	quit__Fv	quit
.text	0x0000EE1C	0x5CC	t_esp/db_light.cpp	global	printEditTable__Fv	printEditTable
.text	0x0000F3E8	0x54	t_esp/db_light.cpp	global	printCursor__10cLightToolii	cLightTool::printCursor
.text	0x0000F43C	0x1E0	t_esp/db_light.cpp	global	DrawTile__FiiiiP7GXColor	DrawTile
.text	0x0000F61C	0x18	t_esp/db_light.cpp	global	clearWork__10cLightTool	cLightTool::clearWork
.text	0x0000F634	0x1C	t_esp/db_light.cpp	global	clearSubMenu__10cLightTool	cLightTool::clearSubMenu
.text	0x0000F650	0x3C	t_esp/db_light.cpp	global	setLogMode__10cLightTooli	cLightTool::setLogMode
.text	0x0000F68C	0x30	t_esp/db_light.cpp	global	__6cDbLit	cDbLit::cDbLit
.text	0x0000F6BC	0xA0	t_esp/db_light.cpp	global	size__6cDbLit	cDbLit::size
.text	0x0000F75C	0x10	t_esp/db_light.cpp	global	getCut__6cDbLitUs	cDbLit::getCut
.text	0x0000F76C	0x8C	t_esp/db_light.cpp	global	LitLoadWork__FP6cDbLiti	LitLoadWork
.text	0x0000F7F8	0x134	t_esp/db_light.cpp	global	LitSaveWork__FP6cDbLiti	LitSaveWork
.text	0x0000F92C	0xA8	t_esp/db_light.cpp	global	fileLoad__6cDbLitPCc	cDbLit::fileLoad
.text	0x0000F9D4	0x138	t_esp/db_light.cpp	global	init__6cDbLitP4cLit	cDbLit::init
.text	0x0000FB0C	0x58	t_esp/db_light.cpp	global	preEventSave__6cDbLit	cDbLit::preEventSave
.text	0x0000FB64	0x90	t_esp/db_light.cpp	global	fileSave__6cDbLitPCc	cDbLit::fileSave
.text	0x0000FBF4	0x1B0	t_esp/db_light.cpp	global	createLit__6cDbLitP4cLit	cDbLit::createLit
.text	0x0000FDA4	0x9A0	t_esp/db_light.cpp	global	editColor__FiiP7GXColor	editColor
.text	0x00010744	0x8C	t_esp/db_light.cpp	global	strFogType__Fi	strFogType
.text	0x000107D0	0x70	t_esp/db_light.cpp	global	fogTypeNext__Fi	fogTypeNext
.text	0x00010840	0x70	t_esp/db_light.cpp	global	fogTypeBack__Fi	fogTypeBack
.text	0x000108B0	0xF0	t_esp/db_light.cpp	global	initLightWork__FP6cLight	initLightWork
.text	0x000109A0	0x84	t_esp/db_light.cpp	global	clear_move_free__Fv	clear_move_free
.text	0x00010A24	0x68	t_esp/db_light.cpp	global	clear_type_free__Fv	clear_type_free
.text	0x00010A8C	0x8C	t_esp/db_light.cpp	global	getCutNo__Fv	getCutNo
.text	0x00010B18	0x184	t_esp/db_light.cpp	global	drawLightInfo_SpotShadow__FP6cLightUl	drawLightInfo_SpotShadow
.text	0x00010C9C	0x17C	t_esp/db_light.cpp	global	drawLightInfo__FP6cLightUl	drawLightInfo
.text	0x00010E18	0x518	t_esp/db_light.cpp	global	pathSelect__FiiUcUci	pathSelect
.text	0x00011330	0x428	t_esp/db_light.cpp	global	pathEdit__FiiUcUci	pathEdit
.text	0x00011758	0x2A0	t_esp/db_light.cpp	global	drawPath__FiiP14cLightPathDataUcUl	drawPath
.text	0x000119F8	0x21C	t_esp/db_light.cpp	global	lightAnalysis__10cLightTool	cLightTool::lightAnalysis
.text	0x00011C14	0x168	t_esp/db_light.cpp	global	__12cLitPathTool	cLitPathTool::cLitPathTool
.text	0x00011D7C	0x28	t_esp/db_light.cpp	global	_._12cLitPathTool	cLitPathTool::~cLitPathTool
.text	0x00011DA4	0xD4	t_esp/db_light.cpp	global	expand__12cLitPathToolP16cLightPathHeader	cLitPathTool::expand
.text	0x00011E78	0xBC	t_esp/db_light.cpp	global	createPath__12cLitPathToolP16cLightPathHeader	cLitPathTool::createPath
.text	0x00011F34	0xBC	t_esp/db_light.cpp	global	countActiveWork__t8cManager1Z6cLight	cManager<cLight>::countActiveWork
.text	0x00011FF0	0x158	t_esp/db_light.cpp	global	create__t8cManager1Z6cLighti	cManager<cLight>::create
.text	0x00012148	0x138	t_esp/db_light.cpp	global	create__t8cManager1Z6cLightiUl	cManager<cLight>::create
.text	0x00012280	0x14	t_esp/db_light.cpp	global	init__t9cVarRange1ZUcRCUcT1	cVarRange<unsigned char>::init
.text	0x00012294	0x34	t_esp/db_light.cpp	global	limitUpper__t8cVarLoop1ZUci	cVarLoop<unsigned char>::limitUpper
.text	0x000122C8	0x34	t_esp/db_light.cpp	global	limitLower__t8cVarLoop1ZUci	cVarLoop<unsigned char>::limitLower
.text	0x000122FC	0x68	t_esp/db_light.cpp	global	__t8cVarLoop1ZUcRCUcN21	cVarLoop<unsigned char>::cVarLoop
.text	0x00012364	0x14	t_esp/db_light.cpp	global	__eq__t9cVarRange1ZUci	cVarRange<unsigned char>::operator==
.text	0x00012378	0x50	t_esp/db_light.cpp	global	__mm__t9cVarRange1ZUci	cVarRange<unsigned char>::operator--
.text	0x000123C8	0x50	t_esp/db_light.cpp	global	__pp__t9cVarRange1ZUci	cVarRange<unsigned char>::operator++
.text	0x00012418	0x8	t_esp/db_light.cpp	global	__opi__t9cVarRange1ZUc	cVarRange<unsigned char>::operator int
.text	0x00012420	0x80	t_esp/db_light.cpp	global	destroyAll__t8cManager1Z6cLight	cManager<cLight>::destroyAll
.text	0x000124A0	0x48	t_esp/db_light.cpp	global	_._5cUnit	cUnit::~cUnit
.text	0x000124E8	0x4	t_esp/db_light.cpp	global	beginEvent__5cUnitUl	cUnit::beginEvent
.text	0x000124EC	0x4	t_esp/db_light.cpp	global	endEvent__5cUnitUl	cUnit::endEvent
.text	0x000124F0	0x4	t_esp/db_light.cpp	global	__dl__5cUnitPvUi	cUnit::operator delete
.text	0x000124F4	0x18	t_esp/db_mod.cpp	global	dbModSetViewFlag	dbModSetViewFlag
.text	0x0001250C	0x168	t_esp/db_mod.cpp	global	init_dbEm__FP5DB_EMii	init_dbEm
.text	0x00012674	0x4	t_esp/db_mod.cpp	global	dbmodFilePath	dbmodFilePath
.text	0x00012678	0x144	t_esp/db_mod.cpp	global	dbModelInit	dbModelInit
.text	0x000127BC	0x100	t_esp/db_mod.cpp	global	dbModelQuit	dbModelQuit
.text	0x000128BC	0x64	t_esp/db_mod.cpp	global	dbmodGetLabel	dbmodGetLabel
.text	0x00012920	0x344	t_esp/db_mod.cpp	global	dbmodGetSet	dbmodGetSet
.text	0x00012C64	0x48	t_esp/db_mod.cpp	global	init__14DB_MODEL_FILES	DB_MODEL_FILES::init
.text	0x00012CAC	0xC8	t_esp/db_mod.cpp	global	set__14DB_MODEL_FILESUcPc	DB_MODEL_FILES::set
.text	0x00012D74	0xE0	t_esp/db_mod.cpp	global	append__14DB_MODEL_FILESPc	DB_MODEL_FILES::append
.text	0x00012E54	0x15C	t_esp/db_mod.cpp	global	read__14DB_MODEL_FILESPPv	DB_MODEL_FILES::read
.text	0x00012FB0	0x98	t_esp/db_mod.cpp	global	set__14DB_MODEL_FILESUcPPv	DB_MODEL_FILES::set
.text	0x00013048	0x84	t_esp/db_mod.cpp	global	append__14DB_MODEL_FILESPv	DB_MODEL_FILES::append
.text	0x000130CC	0x78C	t_esp/db_mod.cpp	global	dbmodGetFilenames	dbmodGetFilenames
.text	0x00013858	0x73C	t_esp/db_mod.cpp	global	dbModel	dbModel
.text	0x00013F94	0x348	t_esp/db_mod.cpp	local	dbmod_no__Fv	dbmod_no
.text	0x000142DC	0x918	t_esp/db_mod.cpp	local	dbmod_model__Fv	dbmod_model
.text	0x00014BF4	0x648	t_esp/db_mod.cpp	global	dbmodDispModelName	dbmodDispModelName
.text	0x0001523C	0x848	t_esp/db_mod.cpp	local	dbmod_motion__Fv	dbmod_motion
.text	0x00015A84	0x11DC	t_esp/db_mod.cpp	local	dbmod_locate__Fv	dbmod_locate
.text	0x00016C60	0x2AC	t_esp/db_mod.cpp	local	dbmod_trans__Fv	dbmod_trans
.text	0x00016F0C	0x1C0	t_esp/db_mod.cpp	local	dbmod_loop__Fv	dbmod_loop
.text	0x000170CC	0x1B0	t_esp/db_mod.cpp	local	dbmod_play__Fv	dbmod_play
.text	0x0001727C	0x1C0	t_esp/db_mod.cpp	local	dbmod_flip__Fv	dbmod_flip
.text	0x0001743C	0x5D8	t_esp/db_mod.cpp	local	dbmod_blend__Fv	dbmod_blend
.text	0x00017A14	0x2C	t_esp/db_mod.cpp	local	dbmod_except__Fv	dbmod_except
.text	0x00017A40	0x4C4	t_esp/db_mod.cpp	local	dbmod_light__Fv	dbmod_light
.text	0x00017F04	0x590	t_esp/db_mod.cpp	local	dbmod_option__Fv	dbmod_option
.text	0x00018494	0x2D4	t_esp/db_mod.cpp	local	dbmod_scale__Fv	dbmod_scale
.text	0x00018768	0x4E0	t_esp/db_mod.cpp	global	drawOrientation	drawOrientation
.text	0x00018C48	0x638	t_esp/db_mod.cpp	local	dbmod_p_info__Fv	dbmod_p_info
.text	0x00019280	0x1C	t_esp/db_mod.cpp	local	dbmod_null__Fv	dbmod_null
.text	0x0001929C	0x334	t_esp/db_mod.cpp	global	dbmodInfoDisp	dbmodInfoDisp
.text	0x000195D0	0x1AC	t_esp/db_mod.cpp	global	dbModMotionSet	dbModMotionSet
.text	0x0001977C	0xA4	t_esp/db_mod.cpp	global	dbModPlayMode	dbModPlayMode
.text	0x00019820	0xA54	t_esp/db_mod.cpp	global	dbModMotionMove	dbModMotionMove
.text	0x0001A274	0x78	t_esp/db_mod.cpp	global	mottblInit	mottblInit
.text	0x0001A2EC	0x64	t_esp/db_mod.cpp	global	mottblGetLine	mottblGetLine
.text	0x0001A350	0x8C	t_esp/db_mod.cpp	global	mottblNextLine	mottblNextLine
.text	0x0001A3DC	0x180	t_esp/db_mod.cpp	global	mottblUnitCount	mottblUnitCount
.text	0x0001A55C	0x1CC	t_esp/db_mod.cpp	global	mottblUnitNum	mottblUnitNum
.text	0x0001A728	0x1BC	t_esp/db_mod.cpp	global	mottblUnitPtr	mottblUnitPtr
.text	0x0001A8E4	0x48	t_esp/db_mod.cpp	global	dbmodSkipPath	dbmodSkipPath
.text	0x0001A92C	0x128	t_esp/db_mod.cpp	global	dbmodSetLight	dbmodSetLight
.text	0x0001AA54	0x130	t_esp/db_mod.cpp	global	setLight__5DB_EM	DB_EM::setLight
.text	0x0001AB84	0xCC	t_esp/db_mod.cpp	global	loadModelSet__5DB_EMP14DB_MODEL_FILEST1	DB_EM::loadModelSet
.text	0x0001AC50	0x1B0	t_esp/db_mod.cpp	global	loadModel__5DB_EM	DB_EM::loadModel
.text	0x0001AE00	0x9C	t_esp/db_mod.cpp	global	model_usage	model_usage
.text	0x0001AE9C	0x15C	t_esp/db_mod.cpp	global	motion_usage	motion_usage
.text	0x0001AFF8	0xDC	t_esp/db_mod.cpp	global	blend_usage	blend_usage
.text	0x0001B0D4	0x2F0	t_esp/db_mod.cpp	global	position_usage	position_usage
.text	0x0001B3C4	0x13C	t_esp/db_mod.cpp	global	rotation_usage	rotation_usage
.text	0x0001B500	0xDC	t_esp/db_mod.cpp	global	scale_usage	scale_usage
.text	0x0001B5DC	0x78	t_esp/db_mod.cpp	global	loadMotionSet__5DB_EMP14DB_MODEL_FILES	DB_EM::loadMotionSet
.text	0x0001B654	0x23C	t_esp/db_mod.cpp	global	loadMotion__5DB_EM	DB_EM::loadMotion
.text	0x0001B890	0xE8	t_esp/db_mod.cpp	global	IKreport__5DB_EM	DB_EM::IKreport
.text	0x0001B978	0xC	t_esp/db_mod.cpp	global	dbModBinName	dbModBinName
.text	0x0001B984	0xC4	t_esp/db_mod.cpp	global	GetSlctSetNo	GetSlctSetNo
.text	0x0001BA48	0xFC	t_esp/db_mod.cpp	global	LoadModelSetName	LoadModelSetName
.text	0x0001BB44	0x88	t_esp/db_mod.cpp	global	SetTransMode	SetTransMode
.text	0x0001BBCC	0x40	t_esp/db_mod.cpp	global	SetLoopFlag	SetLoopFlag
.text	0x0001BC0C	0x40	t_esp/db_mod.cpp	global	SetXFlipFlag	SetXFlipFlag
.text	0x0001BC4C	0x28	t_esp/db_mod.cpp	global	dbModGetEmPtr	dbModGetEmPtr
.text	0x0001BC74	0x64	t_esp/db_mod.cpp	global	setParent__5DB_EMScsP3VecT3	DB_EM::setParent
.text	0x0001BCD8	0x44	t_esp/db_mod.cpp	global	dbModelParentChild	dbModelParentChild
.text	0x0001BD1C	0x110	t_esp/db_mod.cpp	global	dbModelLoad	dbModelLoad
.text	0x0001BE2C	0x2C	t_esp/db_mod.cpp	global	dbModelIsAlive	dbModelIsAlive
.text	0x0001BE58	0x2C	t_esp/db_mod.cpp	global	dbModelSetPos0	dbModelSetPos0
.text	0x0001BE84	0x2C	t_esp/db_mod.cpp	global	dbModelSetAng0	dbModelSetAng0
.text	0x0001BEB0	0x74	t_esp/db_mod.cpp	global	dbModelSetCamera	dbModelSetCamera
.text	0x0001BF24	0x3B8	t_esp/db_mod.cpp	global	fn_t_esp_1BF24	.
.text	0x0001C2DC	0xBC	t_esp/db_mod.cpp	global	countActiveWork__t8cManager1Z3cEm	cManager<cEm>::countActiveWork
.text	0x0001C398	0x158	t_esp/db_mod.cpp	global	create__t8cManager1Z3cEmi	cManager<cEm>::create
.text	0x0001C4F0	0xC4	t_esp/db_mod.cpp	global	__static_initialization_and_destruction_0	__static_initialization_and_destruction_0
.text	0x0001C5B4	0x2C	t_esp/db_mod.cpp	local	global_constructors_keyed_to_dbModSetViewFlag	global constructors keyed to dbModSetViewFlag
.text	0x0001C5E0	0x8C	t_esp/db_port.cpp	global	GetActiveModel	GetActiveModel
.text	0x0001C66C	0x6C	t_esp/db_port.cpp	global	MakeCol	MakeCol
.text	0x0001C6D8	0x18C	t_esp/db_port.cpp	global	DB_DrawBox__Fffffffff	DB_DrawBox
.text	0x0001C864	0x6C	t_esp/db_port.cpp	global	DB_DrawBoxFill__Fffffffff	DB_DrawBoxFill
.text	0x0001C8D0	0x20	t_esp/db_port.cpp	global	DB_DrawString__FffPCcffff	DB_DrawString
.text	0x0001C8F0	0x1EC	t_esp/db_port.cpp	global	DB_GetKeybordData	DB_GetKeybordData
.text	0x0001CADC	0x4	t_esp/db_port.cpp	global	DB_GetMouseData	DB_GetMouseData
.text	0x0001CAE0	0x4C	t_esp/db_port.cpp	global	Sp_char_ck	Sp_char_ck
.text	0x0001CB2C	0x1AC	t_esp/db_port.cpp	global	font_draw	font_draw
.text	0x0001CCD8	0x1FC	t_esp/db_port.cpp	global	EprintfDrawing	EprintfDrawing
.text	0x0001CED4	0xF8	t_esp/db_port.cpp	global	SeqSet	SeqSet
.text	0x0001CFCC	0x4	t_esp/db_port.cpp	global	DB_EventCamLoad	DB_EventCamLoad
.text	0x0001CFD0	0x60	t_esp/db_port.cpp	global	DB_EventCamStart	DB_EventCamStart
.text	0x0001D030	0x70	t_esp/db_port.cpp	global	DB_RoomCamStart	DB_RoomCamStart
.text	0x0001D0A0	0x30	t_esp/db_port.cpp	global	LoadModelInit	LoadModelInit
.text	0x0001D0D0	0x284	t_esp/db_port.cpp	global	LoadModEff	LoadModEff
.text	0x0001D354	0x54	t_esp/db_port.cpp	global	LoadModel	LoadModel
.text	0x0001D3A8	0x44	t_esp/db_port.cpp	global	DB_IsEmLoad	DB_IsEmLoad
.text	0x0001D3EC	0xC	t_esp/db_port.cpp	global	DB_IsWorkPush	DB_IsWorkPush
.text	0x0001D3F8	0xD0	t_esp/db_port.cpp	global	DB_WorkPush	DB_WorkPush
.text	0x0001D4C8	0xE0	t_esp/db_port.cpp	global	DB_WorkPop	DB_WorkPop
.text	0x0001D5A8	0x154	t_esp/db_port.cpp	global	DbModCarSet	DbModCarSet
.text	0x0001D6FC	0x1FC8	t_esp/db_port.cpp	global	EspToolInit__FRbRUcT1	EspToolInit
.text	0x0001F6C4	0x8C	t_esp/db_port.cpp	global	EspToolExitEstSet	EspToolExitEstSet
.text	0x0001F750	0x1A8	t_esp/db_port.cpp	global	EspToolExit	EspToolExit
.text	0x0001F8F8	0x2C	t_esp/db_port.cpp	global	DB_isGetComeEventTool	DB_isGetComeEventTool
.text	0x0001F924	0x44	t_esp/db_port.cpp	global	DB_SetBgColor	DB_SetBgColor
.text	0x0001F968	0x38	t_esp/db_port.cpp	global	DB_DrawGrid	DB_DrawGrid
.text	0x0001F9A0	0x48	t_esp/db_port.cpp	global	DB_DrawMod_sk	DB_DrawMod_sk
.text	0x0001F9E8	0xC	t_esp/db_port.cpp	global	DB_SetFog	DB_SetFog
.text	0x0001F9F4	0xC	t_esp/db_port.cpp	global	DB_SetCinesco	DB_SetCinesco
.text	0x0001FA00	0xC	t_esp/db_port.cpp	global	DB_SetMotionCam	DB_SetMotionCam
.text	0x0001FA0C	0x2C8	t_esp/db_port.cpp	global	EspToolUpdate	EspToolUpdate
.text	0x0001FCD4	0x104	t_esp/db_port.cpp	global	DB_DrawCursor2D	DB_DrawCursor2D
.text	0x0001FDD8	0xB8	t_esp/db_port.cpp	global	DB_GetCursorPos	DB_GetCursorPos
.text	0x0001FE90	0x50	t_esp/db_port.cpp	global	DB_DrawCursor3D	DB_DrawCursor3D
.text	0x0001FEE0	0x1E4	t_esp/db_port.cpp	global	DB_DrawCross3D	DB_DrawCross3D
.text	0x000200C4	0x240	t_esp/db_port.cpp	global	DB_VecNullPartsPos	DB_VecNullPartsPos
.text	0x00020304	0x1DC	t_esp/db_port.cpp	global	DB_VecMulEmPartsMat	DB_VecMulEmPartsMat
.text	0x000204E0	0xA8	t_esp/db_port.cpp	global	SaveData	SaveData
.text	0x00020588	0xB4	t_esp/db_port.cpp	global	LoadData	LoadData
.text	0x0002063C	0x4C	t_esp/db_port.cpp	global	LightToolStart	LightToolStart
.text	0x00020688	0x28	t_esp/db_port.cpp	global	LightToolExec	LightToolExec
.text	0x000206B0	0x34	t_esp/db_port.cpp	global	LightToolEnd	LightToolEnd
.text	0x000206E4	0x60	t_esp/db_port.cpp	global	EspToolCameraMode	EspToolCameraMode
.text	0x00020744	0x10	t_esp/db_port.cpp	global	DB_GetStageNo	DB_GetStageNo
.text	0x00020754	0x10	t_esp/db_port.cpp	global	DB_GetRoomNo	DB_GetRoomNo
.text	0x00020764	0x138	t_esp/db_port.cpp	global	DB_GetCamFrontPos	DB_GetCamFrontPos
.text	0x0002089C	0x20	t_esp/db_port.cpp	global	DB_Sleep	DB_Sleep
.text	0x000208BC	0x390	t_esp/db_port.cpp	global	sp_ctrl01_trans	sp_ctrl01_trans
.text	0x00020C4C	0x50	t_esp/db_port.cpp	global	sp_sphere	sp_sphere
.text	0x00020C9C	0x2C0	t_esp/db_port.cpp	global	sp_3dgrid_trans	sp_3dgrid_trans
.text	0x00020F5C	0x1DC	t_esp/db_port.cpp	global	sp_path_trans	sp_path_trans
.text	0x00021138	0x294	t_esp/db_port.cpp	global	sp_path_trans2	sp_path_trans2
.text	0x000213CC	0x184	t_esp/db_port.cpp	global	sp_nobigenkai_trans	sp_nobigenkai_trans
.text	0x00021550	0x198	t_esp/db_port.cpp	global	sp_PosRand_trans_1a	sp_PosRand_trans_1a
.text	0x000216E8	0x2B8	t_esp/db_port.cpp	global	sp_PosRand_trans	sp_PosRand_trans
.text	0x000219A0	0x504	t_esp/db_port.cpp	global	sp_tex_trans	sp_tex_trans
