section	offset	size	unit	scope	name	demangled
.text	0x00004E64	0x6E4	st2_3/r21a.cpp	local	R21aFallRoofMove__Fv	R21aFallRoofMove
.text	0x00005548	0x2B0	st2_3/r21a.cpp	local	R21aFallRoofEndMain__Fv	R21aFallRoofEndMain
.text	0x000057F8	0x9C	st2_3/r21a.cpp	local	R21aFallRoofEndEnd__Fv	R21aFallRoofEndEnd
.text	0x00005894	0x8C	st2_3/r21a.cpp	local	SceBgmCheck__Fv	SceBgmCheck
.text	0x00005920	0xBC	st2_3/r21a.cpp	global	countActiveWork__t8cManager1Z6cLight	cManager<cLight>::countActiveWork
.text	0x000059DC	0x158	st2_3/r21a.cpp	global	create__t8cManager1Z6cLighti	cManager<cLight>::create
.text	0x00005B34	0x3B0	st2_3/r21b.cpp	global	R21bInit__Fv	R21bInit
.text	0x00005EE4	0x10C	st2_3/r21b.cpp	global	R21bMain__Fv	R21bMain
.text	0x00005FF0	0x190	st2_3/r21b.cpp	local	r21b_GanadoJumpDownCheck__Fi	r21b_GanadoJumpDownCheck
.text	0x00006180	0x2A4	st2_3/r21b.cpp	local	r21b_HalfWayGanadoSet__Fv	r21b_HalfWayGanadoSet
.text	0x00006424	0x1E0	st2_3/r21b.cpp	local	r21b_SwitchMove__Fi	r21b_SwitchMove
.text	0x00006604	0x178	st2_3/r21b.cpp	local	r21b_GetDragonBall__Fv	r21b_GetDragonBall
.text	0x0000677C	0x5C	st2_3/r21b.cpp	local	r21b_GetDragonBallEndProc__Fv	r21b_GetDragonBallEndProc
.text	0x000067D8	0xC4	st2_3/r21b.cpp	local	r21b_DoorOpen__Fv	r21b_DoorOpen
.text	0x0000689C	0x9C	st2_3/r21b.cpp	local	r21b_StrPlay__Fv	r21b_StrPlay
.text	0x00006938	0x1D8	st2_3/r21b.cpp	local	r21b_HalfWaySwitchMove__Fv	r21b_HalfWaySwitchMove
.text	0x00006B10	0x90	st2_3/r21b.cpp	local	r21b_HalfWaySwitchMoveEndProc__Fv	r21b_HalfWaySwitchMoveEndProc
.text	0x00006BA0	0x1C4	st2_3/r21d.cpp	global	R21dInit__Fv	R21dInit
.text	0x00006D64	0x4	st2_3/r21d.cpp	global	R21dMain__Fv	R21dMain
.text	0x00006D68	0x21C	st2_3/r21d.cpp	global	r21d_checkEmResetPoint__FP3VecPf	r21d_checkEmResetPoint
.text	0x00006F84	0xC4	st2_3/r21d.cpp	local	r21d_setEmReset__Fi	r21d_setEmReset
.text	0x00007048	0xC4	st2_3/r21d.cpp	global	r21d_searchEmReset__Fv	r21d_searchEmReset
.text	0x0000710C	0x5C	st2_3/r21d.cpp	local	r21d_checkEmReset__Fv	r21d_checkEmReset
.text	0x00007168	0x74	st2_3/r21d.cpp	global	r21d_addEmSet__Fi	r21d_addEmSet
.text	0x000071DC	0x98	st2_3/r21d.cpp	local	r21d_setEmFinal__Fv	r21d_setEmFinal
.text	0x00007274	0x78	st2_3/r21d.cpp	global	r21d_setEm4__Fv	r21d_setEm4
.text	0x000072EC	0x40	st2_3/r21d.cpp	global	r21d_setEm3__Fv	r21d_setEm3
.text	0x0000732C	0x7C	st2_3/r21d.cpp	local	r21d_setEm2__Fv	r21d_setEm2
.text	0x000073A8	0xF0	st2_3/r21d.cpp	global	r21d_initEmSet__Fv	r21d_initEmSet
.text	0x00007498	0x11C	st2_3/r21d.cpp	global	r21d_initIronSeal__Fi	r21d_initIronSeal
.text	0x000075B4	0x3E4	st2_3/r21d.cpp	global	r21d_onSwitch__Fii	r21d_onSwitch
.text	0x00007998	0x154	st2_3/r21d.cpp	global	r21d_irradiateLaser__Fv	r21d_irradiateLaser
.text	0x00007AEC	0x138	st2_3/r21d.cpp	global	r21d_operateSwitch_end__FUl	r21d_operateSwitch_end
.text	0x00007C24	0x250	st2_3/r21d.cpp	local	r21d_operateSwitch__Fi	r21d_operateSwitch
.text	0x00007E74	0x2BC	st2_3/r21d.cpp	global	r21d_initSwitch__Fv	r21d_initSwitch
.text	0x00008130	0x1CC	st2_3/r21d.cpp	global	r21d_moveFence__Fv	r21d_moveFence
.text	0x000082FC	0x16C	st2_3/r21d.cpp	local	r21d_checkFence__Fv	r21d_checkFence
.text	0x00008468	0x194	st2_3/r21d.cpp	global	r21d_initFence__Fv	r21d_initFence
.text	0x000085FC	0x388	st2_3/r21d.cpp	local	r21d_moveGrave__Fi	r21d_moveGrave
.text	0x00008984	0x88	st2_3/r21d.cpp	local	r21d_checkGrave__Fv	r21d_checkGrave
.text	0x00008A0C	0x70	st2_3/r21d.cpp	local	r21d_checkBgmPlay__Fv	r21d_checkBgmPlay
.text	0x00008A7C	0x8	st2_3/r21d.cpp	global	stop__4TRAPi	TRAP::stop
.text	0x00008A84	0x458	st2_3/r21d.cpp	global	move__4TRAP	TRAP::move
.text	0x00008EDC	0x58	st2_3/r21d.cpp	local	r21d_setDeathTrap2nd__Fv	r21d_setDeathTrap2nd
.text	0x00008F34	0x180	st2_3/r21d.cpp	local	r21d_moveDeathTrap__Fv	r21d_moveDeathTrap
.text	0x000090B4	0x90	st2_3/r21d.cpp	local	r21d_checkDeathTrapSwitch_end__Fv	r21d_checkDeathTrapSwitch_end
.text	0x00009144	0x1BC	st2_3/r21d.cpp	local	r21d_checkDeathTrapSwitch__Fv	r21d_checkDeathTrapSwitch
.text	0x00009300	0xD4	st2_3/r21d.cpp	global	r21d_initDeathTrapSwitch__Fv	r21d_initDeathTrapSwitch
.text	0x000093D4	0x114	st2_3/r21d.cpp	local	setTexRender__Fv	setTexRender
.text	0x000094E8	0x3B8	st2_3/r21d.cpp	global	fn_st2_3_94E8	.
.text	0x000098A0	0x60	st2_3/r220.cpp	global	R220Init__Fv	R220Init
.text	0x00009900	0x4	st2_3/r220.cpp	global	R220Main__Fv	R220Main
.text	0x00009904	0x28C	st2_3/r220.cpp	global	r220_moveElevatoDoor__Fii	r220_moveElevatoDoor
.text	0x00009B90	0x3A4	st2_3/r220.cpp	local	r220_moveElevator__Fi	r220_moveElevator
.text	0x00009F34	0x2C	st2_3/r220.cpp	local	r220_operateElevator__Fv	r220_operateElevator
.text	0x00009F60	0xB4	st2_3/r220.cpp	global	r220_initElevator__Fv	r220_initElevator
.text	0x0000A014	0x4C	st2_3/r221.cpp	global	R221Init__Fv	R221Init
.text	0x0000A060	0x4	st2_3/r221.cpp	global	R221Main__Fv	R221Main
.text	0x0000A064	0x78	st2_3/r221.cpp	local	r221_appearBoss2nd__Fv	r221_appearBoss2nd
.text	0x0000A0DC	0xE0	st2_3/r221.cpp	global	r221_setShutterEff__Fi	r221_setShutterEff
.text	0x0000A1BC	0x80	st2_3/r221.cpp	local	r221_checkShutterOpen_end__Fv	r221_checkShutterOpen_end
.text	0x0000A23C	0x158	st2_3/r221.cpp	global	r221_checkShutterOpen__Fv	r221_checkShutterOpen
.text	0x0000A394	0x100	st2_3/r221.cpp	local	r221_checkShutter_end__Fv	r221_checkShutter_end
.text	0x0000A494	0x17C	st2_3/r221.cpp	local	r221_checkShutter__Fv	r221_checkShutter
.text	0x0000A610	0x208	st2_3/r221.cpp	global	r221_moveShutter__Fii	r221_moveShutter
.text	0x0000A818	0x13C	st2_3/r221.cpp	global	r221_initShutter__Fv	r221_initShutter
.text	0x0000A954	0x6C	st2_3/r221.cpp	local	r221_checkDoor229__Fv	r221_checkDoor229
.text	0x0000A9C0	0x190	st2_3/r221.cpp	local	r221_breakDoor229__Fv	r221_breakDoor229
.text	0x0000AB50	0x190	st2_3/r221.cpp	global	r221_moveElevatoDoor__Fii	r221_moveElevatoDoor
.text	0x0000ACE0	0x154	st2_3/r221.cpp	local	r221_moveWire__Fi	r221_moveWire
.text	0x0000AE34	0x498	st2_3/r221.cpp	local	r221_moveElevator__Fi	r221_moveElevator
.text	0x0000B2CC	0x1F0	st2_3/r221.cpp	global	r221_setElevatorEff__Fi	r221_setElevatorEff
.text	0x0000B4BC	0x1A8	st2_3/r221.cpp	local	r221_checkElevatorArrive_end__Fv	r221_checkElevatorArrive_end
.text	0x0000B664	0x3C0	st2_3/r221.cpp	local	r221_checkElevatorArrive__Fv	r221_checkElevatorArrive
.text	0x0000BA24	0xD8	st2_3/r221.cpp	local	r221_operateElevator__Fv	r221_operateElevator
.text	0x0000BAFC	0xC4	st2_3/r221.cpp	local	r221_playBossBgm__Fv	r221_playBossBgm
.text	0x0000BBC0	0x278	st2_3/r221.cpp	local	r221_checkBossAppear_end__Fv	r221_checkBossAppear_end
.text	0x0000BE38	0x22C	st2_3/r221.cpp	local	r221_checkBossAppear__Fv	r221_checkBossAppear
.text	0x0000C064	0x7C	st2_3/r221.cpp	global	r221_initSwitchboardLever__Fv	r221_initSwitchboardLever
.text	0x0000C0E0	0x94	st2_3/r221.cpp	global	r221_moveSwitchboardLever__Fi	r221_moveSwitchboardLever
.text	0x0000C174	0x1AC	st2_3/r221.cpp	local	r221_checkSwitchboard_end__Fv	r221_checkSwitchboard_end
.text	0x0000C320	0x304	st2_3/r221.cpp	local	r221_checkSwitchboard__Fv	r221_checkSwitchboard
.text	0x0000C624	0x130	st2_3/r221.cpp	local	r221_appearBosstail__Fv	r221_appearBosstail
.text	0x0000C754	0x168	st2_3/r221.cpp	local	r221_checkElevator__Fv	r221_checkElevator
.text	0x0000C8BC	0x60	st2_3/r221.cpp	local	r221_appearBosstail1_sub__Fv	r221_appearBosstail1_sub
.text	0x0000C91C	0x54C	st2_3/r221.cpp	global	r221_initInsectboss__Fv	r221_initInsectboss
.text	0x0000CE68	0xB4	st2_3/r221.cpp	global	r201_setBonbe__Fif	r201_setBonbe
.text	0x0000CF1C	0x354	st2_3/r221.cpp	global	r201_initBonbe__Fv	r201_initBonbe
.text	0x0000D270	0x98	st2_3/r221.cpp	local	r221_callBonbeSe__Fi	r221_callBonbeSe
.text	0x0000D308	0x64	st2_3/r221.cpp	local	r221_callFootSe__Fv	r221_callFootSe
.text	0x0000D36C	0x9C	st2_3/r221.cpp	local	r221_fadeoutBonbe__FP4cObj	r221_fadeoutBonbe
.text	0x0000D408	0x740	st2_3/r221.cpp	local	r201_throwBonbe__Fi	r201_throwBonbe
.text	0x0000DB48	0x120	st2_3/r221.cpp	local	setTexRender__Fv	setTexRender
.text	0x0000DC68	0x3B8	st2_3/r221.cpp	global	fn_st2_3_DC68	.
.text	0x0000E020	0x81C	st2_3/r223.cpp	global	R223Init__Fv	R223Init
.text	0x0000E83C	0x4	st2_3/r223.cpp	global	R223Main__Fv	R223Main
.text	0x0000E840	0x1B8	st2_3/r223.cpp	global	reva_common_move__FP4cObjiiff	reva_common_move
.text	0x0000E9F8	0x148	st2_3/r223.cpp	local	reva2_use_after_reva3_exit__Fv	reva2_use_after_reva3_exit
.text	0x0000EB40	0xD4	st2_3/r223.cpp	global	reva2_use_after_reva3__Fv	reva2_use_after_reva3
.text	0x0000EC14	0x2F0	st2_3/r223.cpp	local	toroko_go_and_stop_exit__Fv	toroko_go_and_stop_exit
.text	0x0000EF04	0x64	st2_3/r223.cpp	local	toroko_go_and_stop__Fv	toroko_go_and_stop
.text	0x0000EF68	0x17C	st2_3/r223.cpp	global	reva2_use_pre_reva3__Fv	reva2_use_pre_reva3
.text	0x0000F0E4	0x13C	st2_3/r223.cpp	local	reva2_move__Fv	reva2_move
.text	0x0000F220	0x220	st2_3/r223.cpp	local	reva3_move__Fv	reva3_move
.text	0x0000F440	0x1FC	st2_3/r223.cpp	global	toroko_move1__Fv	toroko_move1
.text	0x0000F63C	0x4	st2_3/r223.cpp	global	toroko_move2__Fv	toroko_move2
.text	0x0000F640	0x4	st2_3/r223.cpp	local	r223_GanadoEscapeCheck__Fv	r223_GanadoEscapeCheck
.text	0x0000F644	0xC4	st2_3/r223.cpp	global	isZouenGo__Fv	isZouenGo
.text	0x0000F708	0x48	st2_3/r223.cpp	global	isZouenGo2__Fv	isZouenGo2
.text	0x0000F750	0x58	st2_3/r223.cpp	global	setFlagStart__FP7cEmWrap	setFlagStart
.text	0x0000F7A8	0x88	st2_3/r223.cpp	global	execReset__FiPUs	execReset
.text	0x0000F830	0x19C	st2_3/r223.cpp	global	setChange__Fiiiii	setChange
.text	0x0000F9CC	0x5C	st2_3/r223.cpp	local	r223_EmApper_exit__Fv	r223_EmApper_exit
.text	0x0000FA28	0x114	st2_3/r223.cpp	local	r223_EmApper__Fv	r223_EmApper
.text	0x0000FB3C	0x5A4	st2_3/r223.cpp	local	r223_EmCheck__Fv	r223_EmCheck
.text	0x000100E0	0x3C8	st2_3/r223.cpp	global	dai_down_stop__Fv	dai_down_stop
.text	0x000104A8	0x288	st2_3/r223.cpp	global	dai_down_end__Fv	dai_down_end
.text	0x00010730	0x48	st2_3/r223.cpp	local	r223_ItemGet__Fv	r223_ItemGet
.text	0x00010778	0xDC	st2_3/r223.cpp	local	r223_ItemUse_exec__Fv	r223_ItemUse_exec
.text	0x00010854	0x54	st2_3/r223.cpp	local	r223_ItemUse__Fv	r223_ItemUse
.text	0x000108A8	0x1D4	st2_3/r223.cpp	local	r223_Bomb__Fv	r223_Bomb
.text	0x00010A7C	0x88	st2_3/r223.cpp	local	r223_StrCheck__Fv	r223_StrCheck
.text	0x00010B04	0x3B8	st2_3/r223.cpp	global	fn_st2_3_10B04	.
.text	0x00010EBC	0x454	st2_3/r224.cpp	global	R224Init__Fv	R224Init
.text	0x00011310	0xA8	st2_3/r224.cpp	global	R224Main__Fv	R224Main
.text	0x000113B8	0x94	st2_3/r224.cpp	local	r224_cam_task__Fv	r224_cam_task
.text	0x0001144C	0x1FC	st2_3/r224.cpp	local	r224_em_set_exit__Fv	r224_em_set_exit
.text	0x00011648	0x3A0	st2_3/r224.cpp	local	r224_em_set__Fv	r224_em_set
.text	0x000119E8	0x300	st2_3/r224.cpp	local	r224_toroko__Fv	r224_toroko
.text	0x00011CE8	0x1B4	st2_3/r224.cpp	local	reva_common_move__Fv	reva_common_move
.text	0x00011E9C	0x3AC	st2_3/r224.cpp	local	futa_move__Fv	futa_move
.text	0x00012248	0x190	st2_3/r224.cpp	global	gnd_open__Fv	gnd_open
.text	0x000123D8	0x1AC	st2_3/r224.cpp	global	gnd_close__Fv	gnd_close
.text	0x00012584	0x4E8	st2_3/r224.cpp	local	reva_move__Fv	reva_move
.text	0x00012A6C	0x8C	st2_3/r224.cpp	local	em_die_ck__Fv	em_die_ck
.text	0x00012AF8	0x1A4	st2_3/r224.cpp	global	door_open__Fi	door_open
.text	0x00012C9C	0x198	st2_3/r224.cpp	global	door_close__Fv	door_close
.text	0x00012E34	0x74	st2_3/r224.cpp	local	r224_door_mes__Fv	r224_door_mes
.text	0x00012EA8	0xE4	st2_3/r224.cpp	local	r224_str_check__Fv	r224_str_check
.text	0x00012F8C	0x3B8	st2_3/r224.cpp	global	fn_st2_3_12F8C	.
.text	0x00013344	0xBC	st2_3/r224.cpp	global	countActiveWork__t8cManager1Z4cObj	cManager<cObj>::countActiveWork
.text	0x00013400	0x158	st2_3/r224.cpp	global	create__t8cManager1Z4cObji	cManager<cObj>::create
.text	0x00013558	0x438	st2_3/r225.cpp	global	R225Init__Fv	R225Init
.text	0x00013990	0x4	st2_3/r225.cpp	global	R225Main__Fv	R225Main
.text	0x00013994	0x11C	st2_3/r225.cpp	local	gnd_open__Fv	gnd_open
.text	0x00013AB0	0x638	st2_3/r225.cpp	local	r225_operateCrank__Fv	r225_operateCrank
.text	0x000140E8	0x270	st2_3/r225.cpp	global	r225_open_door__Fv	r225_open_door
.text	0x00014358	0x68	st2_3/r225.cpp	local	r225_DoorMes_exec__Fv	r225_DoorMes_exec
.text	0x000143C0	0x54	st2_3/r225.cpp	local	r225_DoorMes__Fv	r225_DoorMes
.text	0x00014414	0x37C	st2_3/r225.cpp	local	r225_moveGrave__Fi	r225_moveGrave
.text	0x00014790	0x2C	st2_3/r225.cpp	local	r225_checkGrave__Fv	r225_checkGrave
.text	0x000147BC	0x40	st2_3/r225.cpp	local	first_cut_exit__Fv	first_cut_exit
.text	0x000147FC	0xC4	st2_3/r225.cpp	local	first_cut__Fv	first_cut
.text	0x000148C0	0x73C	st2_3/r225.cpp	global	SceElevator_r225	SceElevator_r225
.text	0x00014FFC	0x3B8	st2_3/r225.cpp	global	fn_st2_3_14FFC	.
.text	0x000153B4	0xB18	st2_3/r226.cpp	global	R226Init__Fv	R226Init
.text	0x00015ECC	0x23C	st2_3/r226.cpp	global	R226Main__Fv	R226Main
.text	0x00016108	0xC0	st2_3/r226.cpp	local	R226EmSetMain__Fv	R226EmSetMain
.text	0x000161C8	0x13C	st2_3/r226.cpp	local	R226EventRoboWatchMain__Fv	R226EventRoboWatchMain
.text	0x00016304	0x58	st2_3/r226.cpp	local	R226EventRoboWatchCancel__Fv	R226EventRoboWatchCancel
.text	0x0001635C	0x4C	st2_3/r226.cpp	global	R226EventRoboWatchEnd__Fv	R226EventRoboWatchEnd
.text	0x000163A8	0x4E0	st2_3/r226.cpp	local	R226EventRoboStartMain__Fv	R226EventRoboStartMain
.text	0x00016888	0xB8	st2_3/r226.cpp	local	R226EventRoboStartMainSub__Fi	R226EventRoboStartMainSub
.text	0x00016940	0x24C	st2_3/r226.cpp	local	R226EventRoboStartEnd__Fv	R226EventRoboStartEnd
.text	0x00016B8C	0x52C	st2_3/r226.cpp	local	R226EventPassageSwitchMain__Fi	R226EventPassageSwitchMain
.text	0x000170B8	0x42C	st2_3/r226.cpp	local	R226EventPassageSwitchEnd__Fi	R226EventPassageSwitchEnd
.text	0x000174E4	0x250	st2_3/r226.cpp	local	R226EventRoboWalkPassageStart__Fv	R226EventRoboWalkPassageStart
.text	0x00017734	0x204	st2_3/r226.cpp	local	R226EventRoboWalkPassageGoal__Fv	R226EventRoboWalkPassageGoal
.text	0x00017938	0x164	st2_3/r226.cpp	local	R226EventTowerLookMain__Fv	R226EventTowerLookMain
.text	0x00017A9C	0x48	st2_3/r226.cpp	local	R226EventTowerLookEnd__Fv	R226EventTowerLookEnd
.text	0x00017AE4	0x1D0	st2_3/r226.cpp	local	R226EventRoboWalkDoorDie__Fv	R226EventRoboWalkDoorDie
.text	0x00017CB4	0x394	st2_3/r226.cpp	local	R226EventRoboWalkBridgeStart__Fv	R226EventRoboWalkBridgeStart
.text	0x00018048	0xC4	st2_3/r226.cpp	local	R226ContinuePointSet__Fv	R226ContinuePointSet
.text	0x0001810C	0x1E4	st2_3/r226.cpp	global	ButtonCount__FPiN30iiiiPvPPv	ButtonCount
.text	0x000182F0	0x5C	st2_3/r226.cpp	global	R226CalcActiveEmWarp__Fv	R226CalcActiveEmWarp
.text	0x0001834C	0x9C	st2_3/r226.cpp	local	SceBgmCheck__Fv	SceBgmCheck
.text	0x000183E8	0x5C8	st2_3/r226.cpp	local	playerRunMovePassage__FP7cPlayer	playerRunMovePassage
.text	0x000189B0	0xA68	st2_3/r226.cpp	local	playerRunMoveBridge__FP7cPlayer	playerRunMoveBridge
.text	0x00019418	0x98	st2_3/r226.cpp	global	playerRunDieSet__FP3cEmi	playerRunDieSet
.text	0x000194B0	0xCC	st2_3/r226.cpp	local	playerRunDiePassage__FP7cPlayer	playerRunDiePassage
.text	0x0001957C	0x16C	st2_3/r226.cpp	local	playerRunDieBridge__FP7cPlayer	playerRunDieBridge
.text	0x000196E8	0x58	st2_3/r226.cpp	global	playerRunCamInitBridge__Fv	playerRunCamInitBridge
.text	0x00019740	0x110	st2_3/r226.cpp	global	playerRunCamMovePassage__FP7cPlayerf	playerRunCamMovePassage
.text	0x00019850	0x1AC	st2_3/r226.cpp	global	playerRunCamMoveBridge__FP7cPlayerf	playerRunCamMoveBridge
.text	0x000199FC	0xE4	st2_3/r226.cpp	global	playerRunCamDiePassage__FP7cPlayer	playerRunCamDiePassage
.text	0x00019AE0	0xC8	st2_3/r226.cpp	global	playerPillarDownCk__FP8cObjRoboiUlif	playerPillarDownCk
.text	0x00019BA8	0x3F0	st2_3/r226.cpp	local	playerPillarDownTask__Fi	playerPillarDownTask
.text	0x00019F98	0x3B8	st2_3/r226.cpp	global	fn_st2_3_19F98	.
.text	0x0001A350	0x344	st2_3/r227.cpp	global	R227Init__Fv	R227Init
.text	0x0001A694	0x4	st2_3/r227.cpp	global	R227Main__Fv	R227Main
.text	0x0001A698	0x64	st2_3/r227.cpp	global	r227_openShelf_main__Fii	r227_openShelf_main
