section	offset	size	unit	scope	name	demangled
.text	0x0000F840	0xA8	t_camera/db_light.cpp	global	fileLoad__6cDbLitPCc	cDbLit::fileLoad
.text	0x0000F8E8	0x138	t_camera/db_light.cpp	global	init__6cDbLitP4cLit	cDbLit::init
.text	0x0000FA20	0x58	t_camera/db_light.cpp	global	preEventSave__6cDbLit	cDbLit::preEventSave
.text	0x0000FA78	0x90	t_camera/db_light.cpp	global	fileSave__6cDbLitPCc	cDbLit::fileSave
.text	0x0000FB08	0x1B0	t_camera/db_light.cpp	global	createLit__6cDbLitP4cLit	cDbLit::createLit
.text	0x0000FCB8	0x9A0	t_camera/db_light.cpp	global	editColor__FiiP7GXColor	editColor
.text	0x00010658	0x8C	t_camera/db_light.cpp	global	strFogType__Fi	strFogType
.text	0x000106E4	0x70	t_camera/db_light.cpp	global	fogTypeNext__Fi	fogTypeNext
.text	0x00010754	0x70	t_camera/db_light.cpp	global	fogTypeBack__Fi	fogTypeBack
.text	0x000107C4	0xF0	t_camera/db_light.cpp	global	initLightWork__FP6cLight	initLightWork
.text	0x000108B4	0x84	t_camera/db_light.cpp	global	clear_move_free__Fv	clear_move_free
.text	0x00010938	0x68	t_camera/db_light.cpp	global	clear_type_free__Fv	clear_type_free
.text	0x000109A0	0x8C	t_camera/db_light.cpp	global	getCutNo__Fv	getCutNo
.text	0x00010A2C	0x184	t_camera/db_light.cpp	global	drawLightInfo_SpotShadow__FP6cLightUl	drawLightInfo_SpotShadow
.text	0x00010BB0	0x17C	t_camera/db_light.cpp	global	drawLightInfo__FP6cLightUl	drawLightInfo
.text	0x00010D2C	0x518	t_camera/db_light.cpp	global	pathSelect__FiiUcUci	pathSelect
.text	0x00011244	0x428	t_camera/db_light.cpp	global	pathEdit__FiiUcUci	pathEdit
.text	0x0001166C	0x2A0	t_camera/db_light.cpp	global	drawPath__FiiP14cLightPathDataUcUl	drawPath
.text	0x0001190C	0x21C	t_camera/db_light.cpp	global	lightAnalysis__10cLightTool	cLightTool::lightAnalysis
.text	0x00011B28	0x168	t_camera/db_light.cpp	global	__12cLitPathTool	cLitPathTool::cLitPathTool
.text	0x00011C90	0x28	t_camera/db_light.cpp	global	_._12cLitPathTool	cLitPathTool::~cLitPathTool
.text	0x00011CB8	0xD4	t_camera/db_light.cpp	global	expand__12cLitPathToolP16cLightPathHeader	cLitPathTool::expand
.text	0x00011D8C	0xBC	t_camera/db_light.cpp	global	createPath__12cLitPathToolP16cLightPathHeader	cLitPathTool::createPath
.text	0x00011E48	0xBC	t_camera/db_light.cpp	global	countActiveWork__t8cManager1Z6cLight	cManager<cLight>::countActiveWork
.text	0x00011F04	0x158	t_camera/db_light.cpp	global	create__t8cManager1Z6cLighti	cManager<cLight>::create
.text	0x0001205C	0x138	t_camera/db_light.cpp	global	create__t8cManager1Z6cLightiUl	cManager<cLight>::create
.text	0x00012194	0x14	t_camera/db_light.cpp	global	init__t9cVarRange1ZUcRCUcT1	cVarRange<unsigned char>::init
.text	0x000121A8	0x34	t_camera/db_light.cpp	global	limitUpper__t8cVarLoop1ZUci	cVarLoop<unsigned char>::limitUpper
.text	0x000121DC	0x34	t_camera/db_light.cpp	global	limitLower__t8cVarLoop1ZUci	cVarLoop<unsigned char>::limitLower
.text	0x00012210	0x68	t_camera/db_light.cpp	global	__t8cVarLoop1ZUcRCUcN21	cVarLoop<unsigned char>::cVarLoop
.text	0x00012278	0x14	t_camera/db_light.cpp	global	__eq__t9cVarRange1ZUci	cVarRange<unsigned char>::operator==
.text	0x0001228C	0x50	t_camera/db_light.cpp	global	__mm__t9cVarRange1ZUci	cVarRange<unsigned char>::operator--
.text	0x000122DC	0x50	t_camera/db_light.cpp	global	__pp__t9cVarRange1ZUci	cVarRange<unsigned char>::operator++
.text	0x0001232C	0x8	t_camera/db_light.cpp	global	__opi__t9cVarRange1ZUc	cVarRange<unsigned char>::operator int
.text	0x00012334	0x80	t_camera/db_light.cpp	global	destroyAll__t8cManager1Z6cLight	cManager<cLight>::destroyAll
.text	0x000123B4	0x48	t_camera/db_light.cpp	global	_._5cUnit	cUnit::~cUnit
.text	0x000123FC	0x4	t_camera/db_light.cpp	global	beginEvent__5cUnitUl	cUnit::beginEvent
.text	0x00012400	0x4	t_camera/db_light.cpp	global	endEvent__5cUnitUl	cUnit::endEvent
.text	0x00012404	0x4	t_camera/db_light.cpp	global	__dl__5cUnitPvUi	cUnit::operator delete
.text	0x00012408	0x264	t_camera/t_camera.cpp	global	ToolCamera__Fv	ToolCamera
.text	0x0001266C	0xE0	t_camera/t_camera.cpp	global	tcDataInitialize__Fv	tcDataInitialize
.text	0x0001274C	0x128	t_camera/t_camera.cpp	local	tcInit__Fv	tcInit
.text	0x00012874	0x21C	t_camera/t_camera.cpp	local	tcMenu__Fv	tcMenu
.text	0x00012A90	0x45C	t_camera/t_camera.cpp	global	tcSubMenu__Fv	tcSubMenu
.text	0x00012EEC	0x38C	t_camera/t_camera.cpp	local	tcEdit__Fv	tcEdit
.text	0x00013278	0x159C	t_camera/t_camera.cpp	global	tcEdit_select__Fv	tcEdit_select
.text	0x00014814	0x58	t_camera/t_camera.cpp	global	tcCdatNew__Fv	tcCdatNew
.text	0x0001486C	0x20	t_camera/t_camera.cpp	global	tcCdatDel__FP6TcCdat	tcCdatDel
.text	0x0001488C	0xC8	t_camera/t_camera.cpp	global	tcCdatInit__FP6TcCdati	tcCdatInit
.text	0x00014954	0x44	t_camera/t_camera.cpp	global	tcCdatPtr__Fi	tcCdatPtr
.text	0x00014998	0x58	t_camera/t_camera.cpp	global	tcAdatNew__Fv	tcAdatNew
.text	0x000149F0	0x20	t_camera/t_camera.cpp	global	tcAdatDel__FP6TcAdat	tcAdatDel
.text	0x00014A10	0x174	t_camera/t_camera.cpp	global	tcAdatInit__FP6TcAdatii	tcAdatInit
.text	0x00014B84	0x50	t_camera/t_camera.cpp	global	tcAdatPtr__Fii	tcAdatPtr
.text	0x00014BD4	0x58	t_camera/t_camera.cpp	global	tcLdatNew__Fv	tcLdatNew
.text	0x00014C2C	0x20	t_camera/t_camera.cpp	global	tcLdatDel__FP6TcLdat	tcLdatDel
.text	0x00014C4C	0x18	t_camera/t_camera.cpp	global	tcLdatInit__FP6TcLdatiiiii	tcLdatInit
.text	0x00014C64	0x70	t_camera/t_camera.cpp	global	tcLdatPtr__Fiiii	tcLdatPtr
.text	0x00014CD4	0xAA0	t_camera/t_camera.cpp	global	tcEdit_area__Fv	tcEdit_area
.text	0x00015774	0x288	t_camera/t_camera.cpp	global	tcAreaMoveVertex__FP6TcAdati	tcAreaMoveVertex
.text	0x000159FC	0x7C	t_camera/t_camera.cpp	global	tcAreaSelectVertex__FP6TcAdat	tcAreaSelectVertex
.text	0x00015A78	0x7C	t_camera/t_camera.cpp	global	tcAreaSelectSide__FP6TcAdat	tcAreaSelectSide
.text	0x00015AF4	0x12C	t_camera/t_camera.cpp	global	tcAreaInsertVertex__FP6TcAdat	tcAreaInsertVertex
.text	0x00015C20	0x6C	t_camera/t_camera.cpp	global	tcAreaDeleteVertex__FP6TcAdat	tcAreaDeleteVertex
.text	0x00015C8C	0x774	t_camera/t_camera.cpp	global	tcDrawArea__Fv	tcDrawArea
.text	0x00016400	0x11C	t_camera/t_camera.cpp	global	tcEdit_camera__Fv	tcEdit_camera
.text	0x0001651C	0x618	t_camera/t_camera.cpp	global	tcEdit_camera_qfps__Fv	tcEdit_camera_qfps
.text	0x00016B34	0xB24	t_camera/t_camera.cpp	global	tcEdit_camera_rail__Fv	tcEdit_camera_rail
.text	0x00017658	0x78	t_camera/t_camera.cpp	global	tcNextCdatPtr__FSci	tcNextCdatPtr
.text	0x000176D0	0xCC	t_camera/t_camera.cpp	global	tcNextAdatPtr__FScSci	tcNextAdatPtr
.text	0x0001779C	0x5C	t_camera/t_camera.cpp	global	head_suffix__FSc	head_suffix
.text	0x000177F8	0x58	t_camera/t_camera.cpp	global	tail_suffix__FSc	tail_suffix
.text	0x00017850	0xA0	t_camera/t_camera.cpp	global	next_suffix__FSci	next_suffix
.text	0x000178F0	0x20C	t_camera/t_camera.cpp	global	fix_camera_dat__FP6TcCdat	fix_camera_dat
.text	0x00017AFC	0x138	t_camera/t_camera.cpp	global	edit_rail_figure__Fv	edit_rail_figure
.text	0x00017C34	0x130	t_camera/t_camera.cpp	global	edit_rail_point__Fv	edit_rail_point
.text	0x00017D64	0x1E8	t_camera/t_camera.cpp	global	edit_frame_no__Fv	edit_frame_no
.text	0x00017F4C	0x218	t_camera/t_camera.cpp	global	tcMoveOffsetPoint__Fv	tcMoveOffsetPoint
.text	0x00018164	0x2B4	t_camera/t_camera.cpp	global	tcCameraSetPoint__FP6TcCdat	tcCameraSetPoint
.text	0x00018418	0x554	t_camera/t_camera.cpp	global	tcCameraMovePoint__FP6TcCdati	tcCameraMovePoint
.text	0x0001896C	0x124	t_camera/t_camera.cpp	global	tcCameraPullPoint__FP6TcCdat	tcCameraPullPoint
.text	0x00018A90	0xF0	t_camera/t_camera.cpp	global	tcCameraSelectPoint__FP6TcCdat	tcCameraSelectPoint
.text	0x00018B80	0x7C	t_camera/t_camera.cpp	global	tcCameraSelectSegment__FP6TcCdat	tcCameraSelectSegment
.text	0x00018BFC	0x1F0	t_camera/t_camera.cpp	global	tcCameraInsertPoint__FP6TcCdat	tcCameraInsertPoint
.text	0x00018DEC	0xB8	t_camera/t_camera.cpp	global	tcCameraSelectLR__FP6TcCdat	tcCameraSelectLR
.text	0x00018EA4	0x1B8	t_camera/t_camera.cpp	global	tcCameraCopyPoint__FP6TcCdat	tcCameraCopyPoint
.text	0x0001905C	0xD8	t_camera/t_camera.cpp	global	tcCameraDeletePoint__FP6TcCdat	tcCameraDeletePoint
.text	0x00019134	0xD8	t_camera/t_camera.cpp	global	tcDrawOffset__Fv	tcDrawOffset
.text	0x0001920C	0x32C	t_camera/t_camera.cpp	global	tcDrawRail__Fv	tcDrawRail
.text	0x00019538	0x478	t_camera/t_camera.cpp	local	tcLoad__Fv	tcLoad
.text	0x000199B0	0x470	t_camera/t_camera.cpp	local	tcSave__Fv	tcSave
.text	0x00019E20	0xF8	t_camera/t_camera.cpp	local	tcQuit__Fv	tcQuit
.text	0x00019F18	0x334	t_camera/t_camera.cpp	global	tcToolCameraMove__FP6CAMERA	tcToolCameraMove
.text	0x0001A24C	0x64	t_camera/t_camera.cpp	global	tcPreviewOnOff__Fi	tcPreviewOnOff
.text	0x0001A2B0	0x14	t_camera/t_camera.cpp	global	tcCurrentCameraNo__Fv	tcCurrentCameraNo
.text	0x0001A2C4	0x3B8	t_camera/t_camera.cpp	global	fn_t_camera_1A2C4	.
.text	0x0001A67C	0xBC	t_camera/t_camera_data.cpp	global	tcGetFileName__FPcii	tcGetFileName
.text	0x0001A738	0x538	t_camera/t_camera_data.cpp	global	tcDataExport__FPUc	tcDataExport
.text	0x0001AC70	0x4DC	t_camera/t_camera_data.cpp	global	tcDataImport__FPUc	tcDataImport
.text	0x0001B14C	0xC	t_camera/t_camera_data.cpp	global	tcGetFloor__Fv	tcGetFloor
.text	0x0001B158	0xF4	t_camera/t_camera_data.cpp	global	tcPlayerMove__Fv	tcPlayerMove
.text	0x0001B24C	0x48	t_camera/t_camera_data.cpp	global	tcCameraDebugMove__Fv	tcCameraDebugMove
.text	0x0001B294	0x70	t_camera/t_camera_data.cpp	global	tcGameCamera2ToolCamera__Fv	tcGameCamera2ToolCamera
.text	0x0001B304	0x70	t_camera/t_camera_data.cpp	global	tcToolCamera2GameCamera__Fv	tcToolCamera2GameCamera
.text	0x0001B374	0x6C	t_camera/t_camera_data.cpp	global	tcGameCameraStore__Fv	tcGameCameraStore
.text	0x0001B3E0	0x6C	t_camera/t_camera_data.cpp	global	tcGameCameraLoad__Fv	tcGameCameraLoad
.text	0x0001B44C	0x28	t_camera/t_camera_data.cpp	global	tcDrawLine3D__FP3VecT0Ul	tcDrawLine3D
.text	0x0001B474	0x28	t_camera/t_camera_data.cpp	global	tcDrawSphere__FP3VecUlf	tcDrawSphere
.text	0x0001B49C	0x28	t_camera/t_camera_data.cpp	global	tcDrawPoly__FP3VecUl	tcDrawPoly
.text	0x0001B4C4	0x40	t_camera/t_camera_data.cpp	global	tcSetBesideFloor__Ff	tcSetBesideFloor
.text	0x0001B504	0x194	t_camera/t_camera_data.cpp	global	tcSetBesideOffset__FPA2_7QfpsOfsT0	tcSetBesideOffset
.text	0x0001B698	0x22C	t_camera/t_camera_data.cpp	global	tcSetBesideCamera__Fv	tcSetBesideCamera
.text	0x0001B8C4	0x3B8	t_camera/t_camera_data.cpp	global	fn_t_camera_1B8C4	.
.text	0x0001BC7C	0xE4	t_camera/t_camera_draw.cpp	global	tcCameraMove__Fv	tcCameraMove
.text	0x0001BD60	0xA8	t_camera/t_camera_draw.cpp	global	tcDrawNgon__FP6TcNgonUl	tcDrawNgon
.text	0x0001BE08	0xB0	t_camera/t_camera_draw.cpp	global	tcFillNgon__FP6TcNgonUl	tcFillNgon
.text	0x0001BEB8	0x228	t_camera/t_camera_draw.cpp	global	tcMenuSelect__FiiiP6TcMenuiPSc	tcMenuSelect
.text	0x0001C0E0	0x25C	t_camera/t_camera_draw.cpp	global	tcDrawParametricCurve__Fv	tcDrawParametricCurve
.text	0x0001C33C	0x3B8	t_camera/t_camera_draw.cpp	global	fn_t_camera_1C33C	.
.text	0x0001C6F4	0x90	t_camera/t_prim.cpp	global	TprimInitEnv2D3D__FP9TprimViewPA3_fT1	TprimInitEnv2D3D
.text	0x0001C784	0x50	t_camera/t_prim.cpp	global	TprimDraw3D__FUl	TprimDraw3D
.text	0x0001C7D4	0x58	t_camera/t_prim.cpp	global	TprimSetBlend__FUl	TprimSetBlend
.text	0x0001C82C	0xC0	t_camera/t_prim.cpp	global	set_attr_common__Fv	set_attr_common
.text	0x0001C8EC	0x68	t_camera/t_prim.cpp	global	set_attr_f32__Fv	set_attr_f32
.text	0x0001C954	0x3B8	t_camera/t_util.cpp	global	fn_t_camera_1C954	.
.text	0x0001CD0C	0x64	t_camera/tools.cpp	global	_prolog	_prolog
.text	0x0001CD70	0x1CC	t_camera/tools.cpp	global	ToolsTask__Fv	ToolsTask
.text	0x0001CF3C	0x60	t_camera/tools.cpp	global	_epilog	_epilog
.text	0x0001CF9C	0x58	t_camera/tools.cpp	global	_unresolved	_unresolved
.text	0x0001D034	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D034	lbl_t_camera_text_1D034
.text	0x0001D070	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D070	lbl_t_camera_text_1D070
.text	0x0001D084	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D084	lbl_t_camera_text_1D084
.text	0x0001D090	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D090	lbl_t_camera_text_1D090
.text	0x0001D0A0	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D0A0	lbl_t_camera_text_1D0A0
.text	0x0001D0E0	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D0E0	lbl_t_camera_text_1D0E0
.text	0x0001D120	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D120	lbl_t_camera_text_1D120
.text	0x0001D190	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D190	lbl_t_camera_text_1D190
.text	0x0001D1C0	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D1C0	lbl_t_camera_text_1D1C0
.text	0x0001D1D0	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D1D0	lbl_t_camera_text_1D1D0
.text	0x0001D1E4	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D1E4	lbl_t_camera_text_1D1E4
.text	0x0001D1FC	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D1FC	lbl_t_camera_text_1D1FC
.text	0x0001D20C	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D20C	lbl_t_camera_text_1D20C
.text	0x0001D2A0	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D2A0	lbl_t_camera_text_1D2A0
.text	0x0001D2F0	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D2F0	lbl_t_camera_text_1D2F0
.text	0x0001D320	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D320	lbl_t_camera_text_1D320
.text	0x0001D36C	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D36C	lbl_t_camera_text_1D36C
.text	0x0001D380	0x0	t_camera/tools.cpp	global	lbl_t_camera_text_1D380	lbl_t_camera_text_1D380
.rodata	0x0000006C	0x18	t_camera/db_light.cpp	local	lbl_t_camera_rodata_6C	lbl_t_camera_rodata_6C
.rodata	0x00000084	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_84	lbl_t_camera_rodata_84
.rodata	0x0000008C	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_8C	lbl_t_camera_rodata_8C
.rodata	0x00000094	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_94	lbl_t_camera_rodata_94
.rodata	0x0000009C	0xC	t_camera/db_light.cpp	local	lbl_t_camera_rodata_9C	lbl_t_camera_rodata_9C
.rodata	0x000000A8	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_A8	lbl_t_camera_rodata_A8
.rodata	0x000000B0	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_B0	lbl_t_camera_rodata_B0
.rodata	0x000000B8	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_B8	lbl_t_camera_rodata_B8
.rodata	0x000000C0	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_C0	lbl_t_camera_rodata_C0
.rodata	0x000000C8	0xC	t_camera/db_light.cpp	local	lbl_t_camera_rodata_C8	lbl_t_camera_rodata_C8
.rodata	0x000000D4	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_D4	lbl_t_camera_rodata_D4
.rodata	0x000000DC	0xC	t_camera/db_light.cpp	local	lbl_t_camera_rodata_DC	lbl_t_camera_rodata_DC
.rodata	0x000000E8	0x8	t_camera/db_light.cpp	local	lbl_t_camera_rodata_E8	lbl_t_camera_rodata_E8
